"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug1","drug2","drug_pair","network"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Aztreonam","Fusidic acid","Aztreonam_Fusidic acid","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Cefaclor","Fusidic acid","Cefaclor_Fusidic acid","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Cefotaxime","Fusidic acid","Cefotaxime_Fusidic acid","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Cephalexin","Fusidic acid","Cephalexin_Fusidic acid","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Imipenem","Fusidic acid","Fusidic acid_Imipenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Meropenem","Fusidic acid","Fusidic acid_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Penicillin G","Fusidic acid","Fusidic acid_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3887",3,32,51,32,42,32,51,"Piperacillin","Fusidic acid","Fusidic acid_Piperacillin","EcoliNet.v1.txt"
"eco:b1288","eco:b3887",2,32,78,32,55,32,78,"Triclosan","Fusidic acid","Fusidic acid_Triclosan","EcoliNet.v1.txt"
"eco:b2231","eco:b3887",2,32,70,32,51,32,70,"Ciprofloxacin","Fusidic acid","Ciprofloxacin_Fusidic acid","EcoliNet.v1.txt"
"eco:b2231","eco:b3887",2,32,70,32,51,32,70,"Levofloxacin","Fusidic acid","Fusidic acid_Levofloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3887",2,32,70,32,51,32,70,"Moxifloxacin","Fusidic acid","Fusidic acid_Moxifloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3887",2,32,70,32,51,32,70,"Novobiocin","Fusidic acid","Fusidic acid_Novobiocin","EcoliNet.v1.txt"
"eco:b2827","eco:b3887",2,32,56,32,44,32,56,"Flucytosine","Fusidic acid","Flucytosine_Fusidic acid","EcoliNet.v1.txt"
"eco:b3019","eco:b3887",3,32,41,32,36,32,41,"Levofloxacin","Fusidic acid","Fusidic acid_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3887",3,32,41,32,36,32,41,"Moxifloxacin","Fusidic acid","Fusidic acid_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3030","eco:b3887",3,32,48,32,40,32,48,"Levofloxacin","Fusidic acid","Fusidic acid_Levofloxacin","EcoliNet.v1.txt"
"eco:b3030","eco:b3887",3,32,48,32,40,32,48,"Moxifloxacin","Fusidic acid","Fusidic acid_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3177","eco:b3887",2,32,59,32,46,32,59,"Sulfamonomethoxine","Fusidic acid","Fusidic acid_Sulfamonomethoxine","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Amoxicillin","Fusidic acid","Amoxicillin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Aztreonam","Fusidic acid","Aztreonam_Fusidic acid","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Cefaclor","Fusidic acid","Cefaclor_Fusidic acid","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Cefotaxime","Fusidic acid","Cefotaxime_Fusidic acid","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Cephalexin","Fusidic acid","Cephalexin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Imipenem","Fusidic acid","Fusidic acid_Imipenem","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Meropenem","Fusidic acid","Fusidic acid_Meropenem","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Penicillin G","Fusidic acid","Fusidic acid_Penicillin G","EcoliNet.v1.txt"
"eco:b3182","eco:b3887",2,32,58,32,45,32,58,"Piperacillin","Fusidic acid","Fusidic acid_Piperacillin","EcoliNet.v1.txt"
"eco:b3189","eco:b3887",3,32,67,32,50,32,67,"Fosfomycin","Fusidic acid","Fosfomycin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3230","eco:b3887",2,32,259,32,146,32,259,"Doxycycline","Fusidic acid","Doxycycline_Fusidic acid","EcoliNet.v1.txt"
"eco:b3251","eco:b3887",2,32,99,32,66,32,99,"A22","Fusidic acid","A22_Fusidic acid","EcoliNet.v1.txt"
"eco:b3296","eco:b3887",2,32,280,32,156,32,280,"Doxycycline","Fusidic acid","Doxycycline_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Amoxicillin","Fusidic acid","Amoxicillin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Aztreonam","Fusidic acid","Aztreonam_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Cefaclor","Fusidic acid","Cefaclor_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Cefotaxime","Fusidic acid","Cefotaxime_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Cephalexin","Fusidic acid","Cephalexin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Imipenem","Fusidic acid","Fusidic acid_Imipenem","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Meropenem","Fusidic acid","Fusidic acid_Meropenem","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Penicillin G","Fusidic acid","Fusidic acid_Penicillin G","EcoliNet.v1.txt"
"eco:b3396","eco:b3887",3,32,79,32,56,32,79,"Piperacillin","Fusidic acid","Fusidic acid_Piperacillin","EcoliNet.v1.txt"
"eco:b3426","eco:b3887",2,32,48,32,40,32,48,"Metformin","Fusidic acid","Fusidic acid_Metformin","EcoliNet.v1.txt"
"eco:b3699","eco:b3887",3,32,46,32,39,32,46,"Ciprofloxacin","Fusidic acid","Ciprofloxacin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3699","eco:b3887",3,32,46,32,39,32,46,"Levofloxacin","Fusidic acid","Fusidic acid_Levofloxacin","EcoliNet.v1.txt"
"eco:b3699","eco:b3887",3,32,46,32,39,32,46,"Moxifloxacin","Fusidic acid","Fusidic acid_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3699","eco:b3887",3,32,46,32,39,32,46,"Novobiocin","Fusidic acid","Fusidic acid_Novobiocin","EcoliNet.v1.txt"
"eco:b3887","eco:b3985",2,32,32,148,90,32,148,"Fusidic acid","Clindamycin","Clindamycin_Fusidic acid","EcoliNet.v1.txt"
"eco:b3887","eco:b3987",2,32,32,90,61,32,90,"Fusidic acid","Rifampicin","Fusidic acid_Rifampicin","EcoliNet.v1.txt"
"eco:b3887","eco:b3988",2,32,32,94,63,32,94,"Fusidic acid","Rifampicin","Fusidic acid_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b3019",2,41,122,41,82,41,122,"Pseudomonic acid","Levofloxacin","Levofloxacin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3019",2,41,122,41,82,41,122,"Pseudomonic acid","Moxifloxacin","Moxifloxacin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0048","eco:b3019",2,41,71,41,56,41,71,"Trimethoprim","Levofloxacin","Levofloxacin_Trimethoprim","EcoliNet.v1.txt"
"eco:b0048","eco:b3019",2,41,71,41,56,41,71,"Trimethoprim","Moxifloxacin","Moxifloxacin_Trimethoprim","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Amoxicillin","Levofloxacin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Amoxicillin","Moxifloxacin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Aztreonam","Levofloxacin","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Aztreonam","Moxifloxacin","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cefaclor","Levofloxacin","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cefaclor","Moxifloxacin","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cefotaxime","Levofloxacin","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cefotaxime","Moxifloxacin","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cephalexin","Levofloxacin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Cephalexin","Moxifloxacin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Imipenem","Levofloxacin","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Imipenem","Moxifloxacin","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Meropenem","Levofloxacin","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Meropenem","Moxifloxacin","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Penicillin G","Levofloxacin","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Penicillin G","Moxifloxacin","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Piperacillin","Levofloxacin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0149","eco:b3019",1,41,126,41,84,41,126,"Piperacillin","Moxifloxacin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Amoxicillin","Levofloxacin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Amoxicillin","Moxifloxacin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Aztreonam","Levofloxacin","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Aztreonam","Moxifloxacin","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cefaclor","Levofloxacin","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cefaclor","Moxifloxacin","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cefotaxime","Levofloxacin","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cefotaxime","Moxifloxacin","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cephalexin","Levofloxacin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Cephalexin","Moxifloxacin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Imipenem","Levofloxacin","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Imipenem","Moxifloxacin","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Meropenem","Levofloxacin","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Meropenem","Moxifloxacin","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Penicillin G","Levofloxacin","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Penicillin G","Moxifloxacin","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Piperacillin","Levofloxacin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0635","eco:b3019",2,41,56,41,48,41,56,"Piperacillin","Moxifloxacin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Amoxicillin","Levofloxacin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Amoxicillin","Moxifloxacin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Aztreonam","Levofloxacin","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Aztreonam","Moxifloxacin","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cefaclor","Levofloxacin","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cefaclor","Moxifloxacin","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cefotaxime","Levofloxacin","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cefotaxime","Moxifloxacin","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cephalexin","Levofloxacin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Cephalexin","Moxifloxacin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Imipenem","Levofloxacin","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Imipenem","Moxifloxacin","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Meropenem","Levofloxacin","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Meropenem","Moxifloxacin","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Penicillin G","Levofloxacin","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Penicillin G","Moxifloxacin","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Piperacillin","Levofloxacin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0839","eco:b3019",2,41,51,41,46,41,51,"Piperacillin","Moxifloxacin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b1288","eco:b3019",3,41,78,41,60,41,78,"Triclosan","Levofloxacin","Levofloxacin_Triclosan","EcoliNet.v1.txt"
"eco:b1288","eco:b3019",3,41,78,41,60,41,78,"Triclosan","Moxifloxacin","Moxifloxacin_Triclosan","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Ciprofloxacin","Levofloxacin","Ciprofloxacin_Levofloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Ciprofloxacin","Moxifloxacin","Ciprofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Levofloxacin","Moxifloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Moxifloxacin","Levofloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Novobiocin","Levofloxacin","Levofloxacin_Novobiocin","EcoliNet.v1.txt"
"eco:b2231","eco:b3019",1,41,70,41,56,41,70,"Novobiocin","Moxifloxacin","Moxifloxacin_Novobiocin","EcoliNet.v1.txt"
"eco:b2827","eco:b3019",2,41,56,41,48,41,56,"Flucytosine","Levofloxacin","Flucytosine_Levofloxacin","EcoliNet.v1.txt"
"eco:b2827","eco:b3019",2,41,56,41,48,41,56,"Flucytosine","Moxifloxacin","Flucytosine_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3030",1,41,41,48,44,41,48,"Levofloxacin","Moxifloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3030",1,41,41,48,44,41,48,"Moxifloxacin","Levofloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3177",1,41,41,59,50,41,59,"Levofloxacin","Sulfamonomethoxine","Levofloxacin_Sulfamonomethoxine","EcoliNet.v1.txt"
"eco:b3019","eco:b3177",1,41,41,59,50,41,59,"Moxifloxacin","Sulfamonomethoxine","Moxifloxacin_Sulfamonomethoxine","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Amoxicillin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Aztreonam","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Cefaclor","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Cefotaxime","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Cephalexin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Imipenem","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Meropenem","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Penicillin G","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Levofloxacin","Piperacillin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Amoxicillin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Aztreonam","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Cefaclor","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Cefotaxime","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Cephalexin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Imipenem","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Meropenem","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Penicillin G","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b3019","eco:b3182",2,41,41,58,50,41,58,"Moxifloxacin","Piperacillin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b3019","eco:b3189",3,41,41,67,54,41,67,"Levofloxacin","Fosfomycin","Fosfomycin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3189",3,41,41,67,54,41,67,"Moxifloxacin","Fosfomycin","Fosfomycin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3230",2,41,41,259,150,41,259,"Levofloxacin","Doxycycline","Doxycycline_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3230",2,41,41,259,150,41,259,"Moxifloxacin","Doxycycline","Doxycycline_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3251",1,41,41,99,70,41,99,"Levofloxacin","A22","A22_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3251",1,41,41,99,70,41,99,"Moxifloxacin","A22","A22_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3296",2,41,41,280,160,41,280,"Levofloxacin","Doxycycline","Doxycycline_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3296",2,41,41,280,160,41,280,"Moxifloxacin","Doxycycline","Doxycycline_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Amoxicillin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Aztreonam","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Cefaclor","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Cefotaxime","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Cephalexin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Imipenem","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Meropenem","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Penicillin G","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Levofloxacin","Piperacillin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Amoxicillin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Aztreonam","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Cefaclor","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Cefotaxime","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Cephalexin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Imipenem","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Meropenem","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Penicillin G","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b3019","eco:b3396",1,41,41,79,60,41,79,"Moxifloxacin","Piperacillin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b3019","eco:b3426",2,41,41,48,44,41,48,"Levofloxacin","Metformin","Levofloxacin_Metformin","EcoliNet.v1.txt"
"eco:b3019","eco:b3426",2,41,41,48,44,41,48,"Moxifloxacin","Metformin","Metformin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Levofloxacin","Ciprofloxacin","Ciprofloxacin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Levofloxacin","Moxifloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Levofloxacin","Novobiocin","Levofloxacin_Novobiocin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Moxifloxacin","Ciprofloxacin","Ciprofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Moxifloxacin","Levofloxacin","Levofloxacin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3699",1,41,41,46,44,41,46,"Moxifloxacin","Novobiocin","Moxifloxacin_Novobiocin","EcoliNet.v1.txt"
"eco:b3019","eco:b3985",2,41,41,148,94,41,148,"Levofloxacin","Clindamycin","Clindamycin_Levofloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3985",2,41,41,148,94,41,148,"Moxifloxacin","Clindamycin","Clindamycin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b3019","eco:b3987",2,41,41,90,66,41,90,"Levofloxacin","Rifampicin","Levofloxacin_Rifampicin","EcoliNet.v1.txt"
"eco:b3019","eco:b3987",2,41,41,90,66,41,90,"Moxifloxacin","Rifampicin","Moxifloxacin_Rifampicin","EcoliNet.v1.txt"
"eco:b3019","eco:b3988",2,41,41,94,68,41,94,"Levofloxacin","Rifampicin","Levofloxacin_Rifampicin","EcoliNet.v1.txt"
"eco:b3019","eco:b3988",2,41,41,94,68,41,94,"Moxifloxacin","Rifampicin","Moxifloxacin_Rifampicin","EcoliNet.v1.txt"
"eco:b0026","eco:b3699",2,46,122,46,84,46,122,"Pseudomonic acid","Ciprofloxacin","Ciprofloxacin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3699",2,46,122,46,84,46,122,"Pseudomonic acid","Levofloxacin","Levofloxacin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3699",2,46,122,46,84,46,122,"Pseudomonic acid","Moxifloxacin","Moxifloxacin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0026","eco:b3699",2,46,122,46,84,46,122,"Pseudomonic acid","Novobiocin","Novobiocin_Pseudomonic acid","EcoliNet.v1.txt"
"eco:b0048","eco:b3699",2,46,71,46,58,46,71,"Trimethoprim","Ciprofloxacin","Ciprofloxacin_Trimethoprim","EcoliNet.v1.txt"
