"KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","adjacency","network"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Cefaclor","Aztreonam","Cefaclor",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Cephalexin","Aztreonam","Cephalexin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Imipenem","Aztreonam","Imipenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Meropenem","Aztreonam","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Penicillin G","Aztreonam","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Piperacillin","Aztreonam","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Cephalexin","Cefaclor","Cephalexin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Imipenem","Cefaclor","Imipenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Meropenem","Cefaclor","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Penicillin G","Cefaclor","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Piperacillin","Cefaclor","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Imipenem","Cefotaxime","Imipenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Meropenem","Cefotaxime","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cephalexin_Imipenem","Cephalexin","Imipenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cephalexin_Meropenem","Cephalexin","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cephalexin_Penicillin G","Cephalexin","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cephalexin_Piperacillin","Cephalexin","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Imipenem_Meropenem","Imipenem","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Imipenem_Penicillin G","Imipenem","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Imipenem_Piperacillin","Imipenem","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Aztreonam_Mecillinam","Aztreonam","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefaclor_Mecillinam","Cefaclor","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cefotaxime_Mecillinam","Cefotaxime","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Cephalexin_Mecillinam","Cephalexin","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Imipenem_Mecillinam","Imipenem","Mecillinam",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Mecillinam_Meropenem","Mecillinam","Meropenem",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Mecillinam_Penicillin G","Mecillinam","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Mecillinam_Piperacillin","Mecillinam","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Meropenem_Penicillin G","Meropenem","Penicillin G",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Meropenem_Piperacillin","Meropenem","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3396","eco:b0635","eco:b3396","Penicillin G_Piperacillin","Penicillin G","Piperacillin",3,14,14,32,23,14,32,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Amoxicillin_Metformin","Amoxicillin","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Aztreonam_Metformin","Aztreonam","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Cefaclor_Metformin","Cefaclor","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Cefotaxime_Metformin","Cefotaxime","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Cephalexin_Metformin","Cephalexin","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Imipenem_Metformin","Imipenem","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Mecillinam_Metformin","Mecillinam","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Meropenem_Metformin","Meropenem","Metformin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Metformin_Penicillin G","Metformin","Penicillin G",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3426","eco:b0635","eco:b3426","Metformin_Piperacillin","Metformin","Piperacillin",3,14,14,19,16.5,14,19,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Amoxicillin_Novobiocin","Amoxicillin","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Aztreonam_Novobiocin","Aztreonam","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefaclor_Novobiocin","Cefaclor","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cefotaxime_Novobiocin","Cefotaxime","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Cephalexin_Novobiocin","Cephalexin","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Ciprofloxacin_Imipenem","Ciprofloxacin","Imipenem",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Imipenem_Levofloxacin","Imipenem","Levofloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Imipenem_Novobiocin","Imipenem","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Ciprofloxacin_Mecillinam","Ciprofloxacin","Mecillinam",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Levofloxacin_Mecillinam","Levofloxacin","Mecillinam",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Mecillinam_Moxifloxacin","Mecillinam","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Mecillinam_Novobiocin","Mecillinam","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Ciprofloxacin_Meropenem","Ciprofloxacin","Meropenem",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Levofloxacin_Meropenem","Levofloxacin","Meropenem",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Meropenem_Novobiocin","Meropenem","Novobiocin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Ciprofloxacin_Penicillin G","Ciprofloxacin","Penicillin G",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Levofloxacin_Penicillin G","Levofloxacin","Penicillin G",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Moxifloxacin_Penicillin G","Moxifloxacin","Penicillin G",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Novobiocin_Penicillin G","Novobiocin","Penicillin G",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Ciprofloxacin_Piperacillin","Ciprofloxacin","Piperacillin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Levofloxacin_Piperacillin","Levofloxacin","Piperacillin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Moxifloxacin_Piperacillin","Moxifloxacin","Piperacillin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3699","eco:b0635","eco:b3699","Novobiocin_Piperacillin","Novobiocin","Piperacillin",3,14,14,27,20.5,14,27,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Amoxicillin_Fusidic acid","Amoxicillin","Fusidic acid",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Aztreonam_Fusidic acid","Aztreonam","Fusidic acid",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Cefaclor_Fusidic acid","Cefaclor","Fusidic acid",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Cefotaxime_Fusidic acid","Cefotaxime","Fusidic acid",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Cephalexin_Fusidic acid","Cephalexin","Fusidic acid",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Fusidic acid_Imipenem","Fusidic acid","Imipenem",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Fusidic acid_Mecillinam","Fusidic acid","Mecillinam",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Fusidic acid_Meropenem","Fusidic acid","Meropenem",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Fusidic acid_Penicillin G","Fusidic acid","Penicillin G",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3887","eco:b0635","eco:b3887","Fusidic acid_Piperacillin","Fusidic acid","Piperacillin",3,14,14,30,22,14,30,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Amoxicillin_Rifampicin","Amoxicillin","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Aztreonam_Rifampicin","Aztreonam","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Cefaclor_Rifampicin","Cefaclor","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Cefotaxime_Rifampicin","Cefotaxime","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Cephalexin_Rifampicin","Cephalexin","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Imipenem_Rifampicin","Imipenem","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Mecillinam_Rifampicin","Mecillinam","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Meropenem_Rifampicin","Meropenem","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Penicillin G_Rifampicin","Penicillin G","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3987","eco:b0635","eco:b3987","Piperacillin_Rifampicin","Piperacillin","Rifampicin",4,14,14,18,16,14,18,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Amoxicillin_Rifampicin","Amoxicillin","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Aztreonam_Rifampicin","Aztreonam","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Cefaclor_Rifampicin","Cefaclor","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Cefotaxime_Rifampicin","Cefotaxime","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Cephalexin_Rifampicin","Cephalexin","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Imipenem_Rifampicin","Imipenem","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Mecillinam_Rifampicin","Mecillinam","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Meropenem_Rifampicin","Meropenem","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Penicillin G_Rifampicin","Penicillin G","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0635_eco:b3988","eco:b0635","eco:b3988","Piperacillin_Rifampicin","Piperacillin","Rifampicin",4,14,14,24,19,14,24,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",4,17,23,17,20,17,23,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",3,17,29,17,23,17,29,0,"GN.INT.EcoliNet.3568gene.23439link.txt"
