"KEGG1_KEGG2","KEGG1","KEGG2","Drug1_Drug2","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","network"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cefaclor_Novobiocin","Cefaclor","Novobiocin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cefotaxime_Novobiocin","Cefotaxime","Novobiocin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Cephalexin_Novobiocin","Cephalexin","Novobiocin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Imipenem_Levofloxacin","Imipenem","Levofloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Imipenem_Novobiocin","Imipenem","Novobiocin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Meropenem_Moxifloxacin","Meropenem","Moxifloxacin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b3396_eco:b3699","eco:b3396","eco:b3699","Meropenem_Novobiocin","Meropenem","Novobiocin",2,20,55,20,37.5,20,55,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",1,21,33,21,27,21,33,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",2,21,55,21,38,21,55,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Mecillinam_Sulfamonomethoxine","Mecillinam","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3177","eco:b0635","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",1,21,72,21,46.5,21,72,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0839_eco:b3177","eco:b0839","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",1,21,43,21,32,21,43,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Imipenem","Amoxicillin","Imipenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Meropenem","Amoxicillin","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cephalexin_Imipenem","Cephalexin","Imipenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cephalexin_Meropenem","Cephalexin","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cephalexin_Penicillin G","Cephalexin","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Cephalexin_Piperacillin","Cephalexin","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Imipenem_Meropenem","Imipenem","Meropenem",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Imipenem_Penicillin G","Imipenem","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Imipenem_Piperacillin","Imipenem","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Meropenem_Penicillin G","Meropenem","Penicillin G",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Meropenem_Piperacillin","Meropenem","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0084_eco:b3182","eco:b0084","eco:b3182","Penicillin G_Piperacillin","Penicillin G","Piperacillin",2,29,33,34,33.5,33,34,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Imipenem","Cephalexin","Imipenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Meropenem","Cephalexin","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Penicillin G","Cephalexin","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Piperacillin","Cephalexin","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Meropenem","Imipenem","Meropenem",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Penicillin G","Imipenem","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Piperacillin","Imipenem","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Meropenem_Penicillin G","Meropenem","Penicillin G",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Meropenem_Piperacillin","Meropenem","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Penicillin G_Piperacillin","Penicillin G","Piperacillin",1,29,55,34,44.5,34,55,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",1,29,72,34,53,34,72,"GO-BP.goldstandardset.txt"
